dt|tmp
2022-04-11 11:03:17.276000|1
2022-04-11 11:03:17.276000|1
2022-04-11 11:04:46.186000|1
2022-04-11 11:04:46.186000|1
2022-04-11 11:05:12.522000|1
2022-04-11 11:05:12.522000|1
2022-04-11 11:05:42.433000|1
2022-04-11 11:05:42.433000|1
2022-04-11 11:06:16.295000|1
2022-04-11 11:06:16.295000|1
2022-04-11 11:08:05.887000|1
2022-04-11 11:08:05.887000|1
2022-04-11 11:09:25.714000|1
2022-04-11 11:09:25.714000|1
2022-04-11 11:09:53.218000|1
2022-04-11 11:09:53.218000|1
2022-04-11 11:10:21.787000|1
2022-04-11 11:10:21.787000|1
2022-04-11 11:10:45.780000|0
2022-04-11 11:10:45.780000|1
2022-04-11 11:11:25.815000|1
2022-04-11 11:11:25.815000|1
2022-04-11 11:12:07.910000|1
2022-04-11 11:12:07.910000|1
2022-04-11 11:12:36.766000|1
2022-04-11 11:12:36.766000|1
2022-04-11 11:13:04.430000|1
2022-04-11 11:13:04.430000|1
2022-04-11 11:14:11.216000|0
2022-04-11 11:14:11.216000|0
2022-04-11 11:14:32.859000|1
2022-04-11 11:14:32.859000|1
2022-04-11 11:15:03.125000|0
2022-04-11 11:15:03.125000|0
2022-04-11 11:15:23.755000|1
2022-04-11 11:15:23.755000|1
2022-04-11 11:15:46.031000|1
2022-04-11 11:15:46.031000|1
2022-04-11 11:16:21.531000|1
2022-04-11 11:16:21.531000|1
2022-04-11 11:16:49.859000|1
2022-04-11 11:16:49.859000|1
2022-04-11 11:17:11.029000|1
2022-04-11 11:17:11.029000|1
2022-04-11 11:17:38.666000|1
2022-04-11 11:17:38.666000|1
2022-04-11 11:18:12.360000|1
2022-04-11 11:18:12.360000|1
2022-04-11 11:18:47.234000|1
2022-04-11 11:18:47.234000|1
2022-04-11 11:19:32.284000|1
2022-04-11 11:19:32.284000|1
2022-04-11 11:19:51.430000|1
2022-04-11 11:19:51.430000|1
2022-04-11 11:20:22.171000|1
2022-04-11 11:20:22.171000|1
2022-04-11 11:20:58.376000|1
2022-04-11 11:20:58.376000|1
2022-04-11 11:21:21.639000|1
2022-04-11 11:21:21.639000|1
2022-04-11 11:22:15.874000|1
2022-04-11 11:22:15.874000|1
2022-04-11 11:22:43.444000|1
2022-04-11 11:22:43.444000|1
2022-04-11 11:23:07.000000|1
2022-04-11 11:23:07.000000|1
2022-04-11 11:23:25.841000|1
2022-04-11 11:23:25.841000|1
2022-04-11 11:23:42.233000|1
2022-04-11 11:23:42.233000|1
2022-04-11 11:24:02.132000|1
2022-04-11 11:24:02.132000|1
2022-04-11 11:24:38.795000|1
2022-04-11 11:24:38.795000|1
2022-04-11 13:23:22.396000|0
2022-04-11 13:23:22.396000|0
2022-04-11 13:23:56.380000|0
2022-04-11 13:23:56.380000|0
2022-04-11 13:24:15.566000|0
2022-04-11 13:24:15.566000|0
2022-04-11 13:24:32.297000|0
2022-04-11 13:24:32.297000|0
2022-04-11 13:24:52.186000|0
2022-04-11 13:24:52.186000|0
2022-04-11 13:25:12.854000|0
2022-04-11 13:25:12.854000|0
2022-04-11 13:25:29.452000|0
2022-04-11 13:25:29.452000|0
2022-04-11 13:26:17.903000|0
2022-04-11 13:26:17.903000|0
2022-04-11 13:26:39.678000|0
2022-04-11 13:26:39.678000|0
2022-04-11 13:26:57.344000|0
2022-04-11 13:26:57.344000|0
2022-04-11 13:27:32.357000|0
2022-04-11 13:27:32.357000|0
2022-04-11 13:28:14.954000|0
2022-04-11 13:28:14.954000|0
2022-04-11 13:30:15.535000|0
2022-04-11 13:30:15.535000|0
2022-04-11 13:30:43.129000|0
2022-04-11 13:30:43.129000|0
2022-04-11 14:22:53.127000|0
2022-04-11 14:22:53.127000|0
2022-04-11 14:23:31.578000|0
2022-04-11 14:23:31.578000|0
2022-04-11 14:23:48.770000|0
2022-04-11 14:23:48.770000|0
2022-04-11 14:24:05.636000|0
2022-04-11 14:24:05.636000|0
2022-04-11 14:24:24.184000|0
2022-04-11 14:24:24.184000|0
2022-04-11 14:24:44.342000|0
2022-04-11 14:24:44.342000|0
2022-04-11 14:25:03.366000|0
2022-04-11 14:25:03.366000|0
2022-04-11 14:25:23.949000|0
2022-04-11 14:25:23.949000|0
2022-04-11 14:25:42.045000|0
2022-04-11 14:25:42.045000|0
2022-04-11 14:25:59.753000|0
2022-04-11 14:25:59.753000|0
2022-04-11 14:26:17.548000|0
2022-04-11 14:26:17.548000|0
2022-04-11 14:26:35.341000|0
2022-04-11 14:26:35.341000|0
2022-04-11 14:26:51.312000|0
2022-04-11 14:26:51.312000|0
2022-04-11 14:27:10.614000|0
2022-04-11 14:27:10.614000|0
2022-04-11 15:41:30.255000|2
2022-04-11 15:41:30.255000|2
2022-04-11 18:47:57.342000|2
2022-04-11 18:47:57.342000|2
2022-04-12 12:27:14.067000|2
2022-04-12 12:27:14.067000|2
2022-04-12 13:36:37.333000|1
2022-04-12 13:36:37.333000|0
2022-04-12 14:11:32.562000|1
2022-04-12 14:11:32.562000|0
2022-04-12 14:17:19.170000|0
2022-04-12 14:17:19.170000|1
2022-04-12 14:32:24.203000|0
2022-04-12 14:32:24.203000|0
2022-04-12 14:41:05.926000|1
2022-04-12 14:41:05.926000|0
2022-04-12 14:45:25.217000|0
2022-04-12 14:45:25.217000|0
2022-04-12 14:50:09.420000|0
2022-04-12 14:50:09.420000|0
2022-04-12 14:56:44.955000|0
2022-04-12 14:56:44.955000|0
2022-04-12 15:03:35.520000|1
2022-04-12 15:03:35.520000|1
2022-04-12 15:13:54.850000|0
2022-04-12 15:13:54.850000|0
2022-04-12 15:32:40.177000|0
2022-04-12 15:32:40.177000|0
2022-04-12 16:08:37.763000|1
2022-04-12 16:08:37.763000|1
2022-04-12 16:15:40.036000|0
2022-04-12 16:15:40.036000|0
2022-04-12 16:45:17.389000|0
2022-04-12 16:45:17.389000|0
2022-04-12 17:00:00.347000|0
2022-04-12 17:00:00.347000|0
2022-04-12 17:00:43.923000|1
2022-04-12 17:00:43.923000|1
2022-04-12 17:01:19.760000|1
2022-04-12 17:01:19.760000|2
2022-04-12 17:02:03.552000|2
2022-04-12 17:02:03.552000|2
2022-04-12 17:02:43.962000|1
2022-04-12 17:02:43.962000|1
2022-04-12 17:03:16.699000|1
2022-04-12 17:03:16.699000|1
2022-04-12 17:03:55.091000|1
2022-04-12 17:03:55.091000|1
2022-04-12 17:04:28.735000|1
2022-04-12 17:04:28.735000|1
2022-04-12 17:05:02.413000|1
2022-04-12 17:05:02.413000|1
2022-04-12 17:05:36.350000|1
2022-04-12 17:05:36.350000|1
2022-04-12 17:06:16.031000|1
2022-04-12 17:06:16.031000|1
2022-04-12 17:07:04.795000|1
2022-04-12 17:07:04.795000|1
2022-04-18 12:12:58.267000|3
2022-04-18 12:12:58.267000|3
2022-04-18 12:13:56.509000|1
2022-04-18 12:13:56.509000|1
2022-04-18 12:14:40.163000|1
2022-04-18 12:14:40.163000|1
2022-04-18 12:15:26.299000|1
2022-04-18 12:15:26.299000|1
2022-04-18 12:16:11.420000|1
2022-04-18 12:16:11.420000|1
2022-04-18 12:16:59.045000|1
2022-04-18 12:16:59.045000|1
2022-04-18 12:17:43.505000|1
2022-04-18 12:17:43.505000|1
2022-04-18 12:18:36.538000|1
2022-04-18 12:18:36.538000|1
2022-04-18 12:19:21.299000|1
2022-04-18 12:19:21.299000|2
2022-04-18 12:20:03.261000|1
2022-04-18 12:20:03.261000|1
2022-04-18 12:20:59.767000|1
2022-04-18 12:20:59.767000|1
2022-04-18 12:21:51.834000|1
2022-04-18 12:21:51.834000|1
2022-04-18 15:27:14.922000|2
2022-04-18 15:27:14.922000|2
2022-04-18 15:29:47.729000|0
2022-04-18 15:29:47.729000|0
2022-04-18 15:32:03.239000|0
2022-04-18 15:32:03.239000|0
2022-04-18 17:11:21.833000|3
2022-04-18 17:11:21.833000|3
2022-04-19 12:05:39.307000|3
2022-04-19 12:05:39.307000|2
2022-04-19 12:14:50.330000|2
2022-04-19 12:14:50.330000|2
2022-04-20 13:06:09.772000|3
2022-04-20 13:06:09.772000|3
2022-04-25 13:17:37.090000|2
2022-04-25 13:17:37.090000|1
2022-04-25 13:20:43.943000|0
2022-04-25 13:20:43.943000|0
2022-04-25 13:21:04.996000|2
2022-04-25 13:21:04.996000|1
2022-04-25 13:21:25.290000|1
2022-04-25 13:21:25.290000|1
2022-04-25 13:21:42.653000|1
2022-04-25 13:21:42.653000|1
2022-04-25 13:22:03.026000|2
2022-04-25 13:22:03.026000|1
2022-04-25 13:22:32.563000|1
2022-04-25 13:22:32.563000|1
2022-04-25 13:23:04.273000|1
2022-04-25 13:23:04.273000|1
2022-04-25 13:23:24.000000|1
2022-04-25 13:23:24.000000|1
2022-04-25 13:24:20.167000|1
2022-04-25 13:24:20.167000|1
2022-04-25 13:24:44.790000|1
2022-04-25 13:24:44.790000|1
2022-04-25 13:25:59.170000|1
2022-04-25 13:25:59.170000|1
2022-04-25 13:59:08.984000|1
2022-04-25 13:59:08.984000|1
2022-04-25 15:40:21.881000|2
2022-04-25 15:40:21.881000|2
2022-04-25 15:43:26.996000|2
2022-04-25 15:43:26.996000|2
2022-04-25 16:15:37.691000|5
2022-04-25 16:15:37.691000|3
2022-04-25 16:16:13.591000|3
2022-04-25 16:16:13.591000|2
2022-04-25 16:16:47.742000|2
2022-04-25 16:16:47.742000|2
2022-04-25 16:17:15.723000|2
2022-04-25 16:17:15.723000|2
2022-04-25 16:18:36.669000|2
2022-04-25 16:18:36.669000|3
2022-04-25 16:56:35.622000|2
2022-04-25 16:56:35.622000|2
2022-04-25 16:59:33.846000|2
2022-04-25 16:59:33.846000|2
2022-04-25 17:14:15.101000|4
2022-04-25 17:14:15.101000|3
2022-04-25 17:16:57.669000|0
2022-04-25 17:16:57.669000|2
2022-04-25 17:24:17.610000|2
2022-04-25 17:24:17.610000|2
2022-04-25 17:24:31.641000|2
2022-04-25 17:24:31.641000|3
2022-04-26 14:23:27.726000|4
2022-04-26 14:23:27.726000|4
2022-04-26 14:24:30.640000|2
2022-04-26 14:24:30.640000|2
2022-04-26 14:24:59.861000|2
2022-04-26 14:24:59.861000|2
2022-04-26 14:25:37.493000|2
2022-04-26 14:25:37.493000|2
2022-04-26 14:26:08.660000|2
2022-04-26 14:26:08.660000|2
2022-04-26 14:26:45.981000|2
